"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NOP56",1137.26688955263,-0.035723769104016,0.122364302460921,-0.29194600374096,0.770327908972778,0.999902108527275
"RBM42",789.873282115026,-0.035685316266967,0.102441784441792,-0.348347273150474,0.727579395485729,0.999902108527275
"VPRBP",385.184214631162,-0.0356625994980758,0.129731575288946,-0.274895293752858,0.783396682953634,NA
"ATXN7",313.024791588079,-0.0356355797196671,0.139244880509859,-0.25592021472663,0.798012445195951,NA
"EAPP",303.552274575806,-0.0356186465033987,0.179677984545034,-0.198236008677353,0.842860415631472,NA
"MKRN1",730.60546527647,-0.0355510585059209,0.102447150137047,-0.347018520850634,0.728577404735657,0.999902108527275
"HERC4",727.056797691276,-0.035520614755177,0.120951650888779,-0.29367614657728,0.769005383243086,0.999902108527275
"EIF2AK4",1628.67207646756,-0.0354958956018199,0.0932164525896804,-0.380790028108724,0.703359059237521,0.999902108527275
"NDUFA3",258.019876017407,-0.035474207715124,0.2426620225298,-0.146187719632839,0.88377319972554,NA
"CRCP",285.823244606152,-0.0354629726818658,0.148502968883976,-0.23880312257981,0.8112582488083,NA
"FAM13C",177.404702599185,-0.0354460324150144,0.173167649635682,-0.204691999282703,0.837812771708462,NA
"ZNF703",88.2048424413093,-0.0354437984145318,0.252498804688186,-0.14037214337827,0.888365966275528,NA
"API5",1245.2407818846,-0.0354297733284642,0.102617775987718,-0.345259610115742,0.729899208278527,0.999902108527275
"DMC1",8.18705718103906,-0.0353959718167059,0.795773273671912,-0.0444799705993886,0.96452181731959,NA
"INPP5E",201.17021057305,-0.0352957449758804,0.1681629704842,-0.209890113585956,0.83375343858558,NA
"RC3H2",1056.21956243632,-0.0352878287187714,0.0971882272903429,-0.363087481916421,0.71653953544407,0.999902108527275
"ZNF224",130.806528902747,-0.0352857634499883,0.20160529163729,-0.175023994476649,0.861060779723813,NA
"PTCHD4",106.347316458471,-0.0352331120076848,0.27986368748546,-0.125893831830238,0.89981596531521,NA
"KIAA1462",3464.63716491877,-0.035205536163072,0.0743975317904986,-0.473208388985401,0.63606451330748,0.999902108527275
"MRPL24",537.552206024564,-0.0352007546095302,0.128510518552794,-0.273913411959886,0.784151164381786,NA
"APOBEC3B",40.0101136751506,-0.0351778380533655,0.365638458933588,-0.0962093488632575,0.923354305942114,NA
"LRFN3",137.165515638498,-0.0351652528886128,0.217895509298041,-0.161385854173402,0.871789507365932,NA
"GDAP2",393.50518558047,-0.0351503352886165,0.130210997003323,-0.269949052672713,0.787199448942485,NA
"SLC35E4",255.765098201816,-0.0351441141627577,0.164275486338656,-0.213934013808412,0.830598515039513,NA
"EMC4",504.639273390746,-0.035137546088434,0.124908281094343,-0.281306777906059,0.778475112117146,NA
"RPRD1A",757.042277485349,-0.0350954522076124,0.116641112834491,-0.300884065273035,0.763502901680142,0.999902108527275
"LIMK1",512.21978954292,-0.0350768960186681,0.133499211132609,-0.262749837404096,0.792743401238331,NA
"EPRS",3139.94269888267,-0.0350672461048761,0.075134130101633,-0.466728583367386,0.640694076903643,0.999902108527275
"MRPL23",64.2582978225032,-0.0350456038435006,0.284175908875821,-0.123323627193236,0.901850831845527,NA
"ABCC2",11.2968810003099,-0.0350383567574665,0.769339959359493,-0.0455433990282233,0.963674183344838,NA
"PEAR1",1028.95616515268,-0.0350331297498844,0.122540314981015,-0.28589064550154,0.774961878673033,0.999902108527275
"EPN1",1511.41542765265,-0.0350151484698785,0.0868648980438482,-0.403098941671506,0.686875439140593,0.999902108527275
"FZD1",117.433547586146,-0.0349315392067689,0.248501840177668,-0.140568533342829,0.888210808115265,NA
"CTSL",938.577257766253,-0.0349163954700545,0.0934619926043339,-0.373589247319722,0.708709935024022,0.999902108527275
"NSMAF",490.05617300258,-0.034883512595258,0.125014318806504,-0.279036137046431,0.780217092357468,NA
"ANXA3",218.002879713704,-0.0348768051712406,0.276442175024687,-0.126163112296906,0.899602810119243,NA
"PAK4",440.930081917779,-0.034853664558447,0.13135693859397,-0.265335542465565,0.79075098650099,NA
"FAM135A",202.319344269322,-0.0348073162322293,0.187905964927002,-0.185237952641638,0.853042402260663,NA
"PTOV1",694.272819872283,-0.0347653007763308,0.117736459694042,-0.295280670632311,0.767779481173293,0.999902108527275
"BMP1",378.51183502461,-0.0347417907671117,0.1374474606603,-0.252764151481676,0.800450471276441,NA
"FLOT1",1806.42450030295,-0.0347080093688818,0.0922985678021819,-0.376040605995853,0.70688670849425,0.999902108527275
"TRIM27",835.062588900513,-0.0346614959727861,0.103428627042306,-0.335124780865633,0.737530960212136,0.999902108527275
"SGMS2",104.431228527709,-0.0346597804433164,0.404565906937121,-0.0856715305195089,0.931727534253069,NA
"NME4",1170.09013565334,-0.0346510631292088,0.104484724955111,-0.331637597209502,0.740162926285962,0.999902108527275
"PSME1",1130.35448811795,-0.0346219668112427,0.134781939987656,-0.256873931436315,0.79727609518817,0.999902108527275
"CUL3",1261.5005033061,-0.0344781660505535,0.0997288872508202,-0.34571894865166,0.72955394242585,0.999902108527275
"PLA2G16",220.352672237765,-0.0344614401122985,0.157444436531505,-0.218880011713865,0.826743517287678,NA
"USHBP1",314.391409685792,-0.034449501543697,0.135129280633724,-0.254937356153582,0.798771483250985,NA
"WIPF2",847.011107085725,-0.0344262503260764,0.0971961235971474,-0.35419365559026,0.723193757916858,0.999902108527275
"ZFP91",759.714994350673,-0.0344211464881683,0.119670146654565,-0.287633528080542,0.773627277258911,0.999902108527275
"AP1G2",113.07526134584,-0.0343962763323037,0.250263711727941,-0.137440127035659,0.890682915189271,NA
"IDS",700.784124065484,-0.0343873552835477,0.137402252474652,-0.250267769736101,0.80238027952837,0.999902108527275
"NRF1",119.842846743091,-0.034386779336755,0.203193940824417,-0.169231322534706,0.865614693280742,NA
"TMEM219",324.846945444443,-0.0343703916589317,0.15890843069857,-0.216290548637587,0.828761275807971,NA
"VAT1",5372.17260527783,-0.0343602516993563,0.0784515546322164,-0.437980507339062,0.661400413835175,0.999902108527275
"GPBP1L1",1313.2074773332,-0.0343392408077244,0.0972366134797135,-0.353151344733829,0.723974981973966,0.999902108527275
"HEXB",791.049452455197,-0.0343228774112926,0.125556636564035,-0.273365696553902,0.784572119050603,0.999902108527275
"HEATR6",246.064202854165,-0.0343226837762186,0.178258403410713,-0.19254454836072,0.847315676119203,NA
"BCL7A",147.181889976635,-0.0343200031760527,0.186712472745132,-0.183812054285738,0.854160899313869,NA
"C17orf59",134.708993740312,-0.0342679014833663,0.215655734460241,-0.158900951876538,0.873746910735628,NA
"FIP1L1",659.475652738636,-0.03426122128504,0.114076465941032,-0.300335577565579,0.763921198121846,0.999902108527275
"ZFYVE9",412.578901824737,-0.0342383434036909,0.140413037464988,-0.243840201891709,0.807354583275556,NA
"TBC1D2B",860.801194915135,-0.0341926859336429,0.112654170628603,-0.303519041885889,0.76149433815722,0.999902108527275
"EEF2",25409.7067165335,-0.0341653709838771,0.0620208887145181,-0.550868774891959,0.581723633971786,0.999902108527275
"PTPRN2",173.173520490648,-0.0341421558206662,0.175369620679402,-0.194686831666714,0.845638121463056,NA
"MPP6",161.00424980676,-0.0341321464228171,0.186555004751489,-0.182960229173614,0.854829224337783,NA
"SDHAP2",33.2887540152503,-0.0340717153162921,0.409565626202404,-0.0831898800497825,0.933700559397826,NA
"ANKHD1-EIF4EBP3",23.6566700392177,-0.0340578244615343,0.446409733962555,-0.0762927460367411,0.939186196849546,NA
"LMNB2",2022.1302339049,-0.0340435007496985,0.145709452028901,-0.233639618265438,0.815264767911178,0.999902108527275
"TMEM184B",1332.82259637699,-0.0340330261725913,0.094240587627979,-0.361129180422122,0.71800288028122,0.999902108527275
"TLK1",876.058270896271,-0.0340097172397121,0.0961886310912763,-0.353573149486234,0.723658799740051,0.999902108527275
"KPNA6",1629.97627354723,-0.0339454153133599,0.0864144542913447,-0.392821034301896,0.694451667841454,0.999902108527275
"MAPK7",254.953175101,-0.0339324242804425,0.155950467795311,-0.217584626453187,0.827752763832992,NA
"CHCHD3",592.314398899665,-0.0339183234589303,0.112082719014831,-0.302618670898252,0.762180483954552,NA
"R3HCC1L",178.00962975754,-0.033899488868009,0.173927118975715,-0.194906286424156,0.845466312721478,NA
"SCAPER",164.426056852862,-0.0338422556670679,0.187024924133247,-0.180950511403265,0.856406420840626,NA
"SEC62",2252.18856290196,-0.0338211420604824,0.0829166667956202,-0.407893169944319,0.683352107352183,0.999902108527275
"NCK1-AS1",12.1415034304781,-0.0337939134629097,0.606589101453784,-0.0557113759246867,0.955571736901621,NA
"POLK",308.932187798186,-0.0337778578445805,0.136350739559471,-0.247727720096801,0.804345082714509,NA
"DHX16",566.176864196249,-0.0337713943175519,0.120923005804785,-0.279280142705613,0.780029844078749,NA
"ZNF324",89.6252768357085,-0.033766998990932,0.263754431796766,-0.128024385262087,0.898129675184953,NA
"CCNY",1053.03379790357,-0.0336821686020521,0.102382291631429,-0.328984320094205,0.742167539726812,0.999902108527275
"SLC19A1",142.907342707531,-0.0336779819885273,0.210862122724917,-0.15971565472886,0.873105068521542,NA
"ZCCHC17",941.41879555913,-0.0336258375194567,0.105125516477713,-0.319863708128229,0.749071650365823,0.999902108527275
"C4orf29",80.3506145521651,-0.0336119854988192,0.27329015170743,-0.12299010882325,0.902114930515173,NA
"PTDSS1",926.350645915131,-0.0335801882122519,0.0968996619326719,-0.346545979031219,0.728932436024951,0.999902108527275
"DYRK3",156.679195533958,-0.0335757569322709,0.186386188685357,-0.180140798892299,0.857042033603222,NA
"RTN3",1476.75881823633,-0.0335503617015593,0.0855766475530301,-0.392050432692737,0.695020950596697,0.999902108527275
"GRWD1",439.739311760618,-0.0335401953147278,0.131350771595233,-0.255348293027805,0.798454103400732,NA
"AMBRA1",358.477855680966,-0.0335192224526798,0.127809394929317,-0.262259456522872,0.793121417301913,NA
"MNT",381.047120602316,-0.03348268560536,0.133336976190933,-0.251113281265762,0.801726527868484,NA
"MRPL10",345.101159887268,-0.0334471571107924,0.148508936246062,-0.22521982822215,0.821808264979523,NA
"FBXO28",574.292775981782,-0.0334433087825181,0.114687985559946,-0.291602547723168,0.770590527258017,NA
"SIRT6",117.345292003223,-0.0334168351449178,0.212032692349904,-0.157602277151545,0.87477020909339,NA
"MSN",29075.0646990285,-0.0334036729947205,0.0803865511556028,-0.415538078379077,0.677748045814,0.999902108527275
"PRPF4B",1532.82957401971,-0.0333923837138627,0.0853529766782139,-0.39122693798664,0.695629498306267,0.999902108527275
"CCDC47",1461.93599357927,-0.0333858970449099,0.0865957494714684,-0.385537364693747,0.699839328896911,0.999902108527275
"RAB15",137.615672710459,-0.033383741902012,0.295268461500984,-0.113062335653145,0.909981135265461,NA
"FLJ32255",253.545230029782,-0.033374379622368,0.287464875488105,-0.116098982756413,0.907574095006029,NA
"ICAM3",131.422648198572,-0.0333452343461189,0.254892416850665,-0.130820817496721,0.895917054540713,NA
"FSD1",100.286083141947,-0.0332781177686107,0.243936772330316,-0.136421079326034,0.891488410565238,NA
"UCP2",29.3655678677914,-0.0331247064048926,0.425364113885877,-0.0778737681989314,0.937928465973327,NA
"ANKRD27",414.332985383461,-0.0331195779304313,0.124683200463568,-0.265629834711443,0.790524306027015,NA
"SUPT16H",3040.79852703354,-0.0331076708456852,0.0755229930017348,-0.43837869143937,0.661111790522008,0.999902108527275
"MED24",853.88894891344,-0.0330221459748516,0.104736271527189,-0.315288538472359,0.752542586536489,0.999902108527275
"SMPD4",522.216232849852,-0.0330087626389515,0.120223053662143,-0.274562670248872,0.783652249253846,NA
"PCNX",506.327234136983,-0.0330071348752433,0.140952666667775,-0.234171765994615,0.814851633150403,NA
"MAEA",648.767846541555,-0.0328895655988911,0.110786061793073,-0.296874580308869,0.766562263711576,NA
"RABL3",163.628951077202,-0.0328718140305628,0.19548255981956,-0.168157272244159,0.866459554027557,NA
"KCNF1",45.8874729208526,-0.0328364500115365,0.330588229613568,-0.0993273415993053,0.920878370298431,NA
"MGAT5",778.449083332804,-0.0328350171900324,0.121709815578319,-0.269781176103282,0.78732860534078,0.999902108527275
"TRIM44",1257.88773809723,-0.0328175509265076,0.0891560342797065,-0.368091191938283,0.71280523836091,0.999902108527275
"FBXL14",85.2897488947006,-0.0328093089470027,0.253375052031128,-0.12948910590839,0.896970644604926,NA
"CD99",5235.22585358859,-0.032794011014871,0.0775962813799195,-0.422623486998147,0.67256998763516,0.999902108527275
"JRKL",221.380930288079,-0.0327933869628396,0.172004089971843,-0.190654692968102,0.848796137245376,NA
"ANAPC13",362.119418768607,-0.0327896878206087,0.149127415250458,-0.219876994216917,0.825966953828128,NA
"MOCS3",115.324445426992,-0.0327864987655563,0.232308015580777,-0.141133738685637,0.887764290783384,NA
"LDLRAD3",318.218641524646,-0.0327458184754684,0.16192168464196,-0.202232446802142,0.839735008267412,NA
"CDC20",562.262482465223,-0.0327392122797111,0.151653999266342,-0.215880968771637,0.82908053204469,NA
"PHLDA1",2682.28083667774,-0.0327252306201978,0.104433256396149,-0.313360243178289,0.754006985569135,0.999902108527275
"C14orf80",68.6096421262022,-0.0326934031097482,0.268453375056369,-0.121784287878233,0.903069857775753,NA
"TACO1",223.887613501036,-0.0326465736315939,0.188154862114067,-0.173509061975779,0.862251305486924,NA
"PCYOX1",1118.89475498426,-0.032577052251446,0.115267004695362,-0.282622527908517,0.777466209325617,0.999902108527275
"SUMF1",241.315285586927,-0.0324839114164997,0.19014807533229,-0.170834815759944,0.864353652449919,NA
"DPH5",181.040729232086,-0.0324816160852561,0.182112049239012,-0.178360609421433,0.858439782364961,NA
"TOMM5",624.107570944254,-0.0324560547376109,0.12962408139854,-0.250385996085265,0.802288858285044,NA
"TAF1A",34.6561913429907,-0.0324375707495038,0.421971399301419,-0.0768714912982366,0.938725777068464,NA
"AP1M1",952.904673052119,-0.0324276617531601,0.10447385149929,-0.310390220019604,0.756264230439845,0.999902108527275
"MRPS2",369.447230319013,-0.0324074354545288,0.129954626636514,-0.249375003363083,0.803070718910011,NA
"RBM10",891.19186772213,-0.0323988684127886,0.110626549423116,-0.292867024974915,0.769623794517454,0.999902108527275
"RRAGA",794.10348163246,-0.0323853095482069,0.113940035514226,-0.28423116950989,0.776233230247315,0.999902108527275
"CDR2L",899.945548491051,-0.0323669990698883,0.102435067536889,-0.31597576736338,0.752020901403127,0.999902108527275
"FAM66C",7.86339801331077,-0.0322632224180977,0.872117522950046,-0.0369941224308432,0.970489692154998,NA
"SVIL-AS1",297.878503321094,-0.0322447534803645,0.151686079736507,-0.212575560897721,0.831658035339337,NA
"SYNPO",2618.141100138,-0.0322416473044685,0.0876498145590831,-0.367846155370186,0.712987951180753,0.999902108527275
"ALG2",250.559228476497,-0.0322213049238571,0.185047493809103,-0.174124513986107,0.861767608104549,NA
"C1orf115",524.851217022023,-0.032202081910357,0.198679963209387,-0.16208016847889,0.871242722956507,NA
"PDZD8",792.974775017145,-0.0322014638870153,0.100295811945458,-0.321064890571173,0.748161216164914,0.999902108527275
"ZFC3H1",824.444863510181,-0.0321777866450765,0.103811908919963,-0.309962382734767,0.756589562674019,0.999902108527275
"RPS7",3901.79973531496,-0.032149247006398,0.0822233698155265,-0.390998898227195,0.69579805025198,0.999902108527275
"PACS1",1180.97570411379,-0.0321246560501429,0.105682558687606,-0.303973110124088,0.76114837742035,0.999902108527275
"CES2",444.190928339193,-0.03208841466887,0.135136905867714,-0.237451157127139,0.812306806646543,NA
"ZNF721",173.116549846942,-0.0320550919587326,0.179891531782762,-0.178191222460891,0.858572802871386,NA
"UBE2J2",392.872194963837,-0.0320341678830081,0.151329086371701,-0.211685464117085,0.832352429072,NA
"CCRL2",105.640064959297,-0.0319942846480582,0.233690485562332,-0.136908802988149,0.891102880583404,NA
"ERICH6-AS1",9.40373239634351,-0.0319772223554057,0.725231441522085,-0.0440924379785483,0.964830720543072,NA
"PI4KAP1",31.8603278035171,-0.0319471955778405,0.429614107818604,-0.0743625383720628,0.940721916289199,NA
"PHF21A",412.959075880941,-0.0319239369170605,0.13960548390344,-0.2286725136037,0.819123459726909,NA
"SULF2",9681.6678146863,-0.0319106126605743,0.132245360320094,-0.241298542219827,0.809323740656166,0.999902108527275
"TKT",2347.547323394,-0.0319064397628016,0.108437987892069,-0.294236737355905,0.768577010106604,0.999902108527275
"KIF13B",629.382751395513,-0.0319016149640841,0.106327070823849,-0.300032858207249,0.764152092305864,NA
"NFYC-AS1",10.6098608209608,-0.0318719883111917,0.690436485123783,-0.0461620858658383,0.963181061337657,NA
"DNMT1",2327.13963991343,-0.0318594160570062,0.100235127909579,-0.317846814000638,0.750601138189959,0.999902108527275
"CPD",2138.69657711234,-0.0318538660409663,0.10436698863201,-0.305210167108305,0.760206089388489,0.999902108527275
"DDX10",588.716759627668,-0.0318392624849987,0.162380022713232,-0.196078692150621,0.84454857372851,NA
"SNUPN",234.255049363804,-0.0317677143821409,0.169847950476662,-0.187036194979026,0.85163225417979,NA
"COG3",244.447239277447,-0.0317583728684052,0.160775880883329,-0.197531947540387,0.843411283395568,NA
"CERK",1928.84118837598,-0.0317310175370936,0.108176747108702,-0.293325676591186,0.769273229278646,0.999902108527275
"ABCC10",216.430137133175,-0.0316750495087393,0.167217301409262,-0.189424474870667,0.849760143528624,NA
"LONP2",698.304842873565,-0.0316722121220973,0.108379286065436,-0.292234921191255,0.77010701314271,0.999902108527275
"PTCD3",363.424631827543,-0.0316486209942149,0.131261336421986,-0.241111524969311,0.809468680614065,NA
"PLEKHM1",574.67673997697,-0.0315997315328131,0.148436517871969,-0.212883810438539,0.831417590348177,NA
"PLEKHG1",3412.79000218007,-0.0315982930662193,0.10992521982779,-0.287452625664262,0.773765771104004,0.999902108527275
"HGSNAT",1004.76857947109,-0.0315873565318705,0.127787121054487,-0.24718732428757,0.8047632547326,0.999902108527275
"RPS16",2910.19818231464,-0.0315872282146059,0.154156793777116,-0.204903251038521,0.837647715150663,0.999902108527275
"PDCD6",744.201605568237,-0.0315404314110907,0.122381825749997,-0.257721530282788,0.796621828516163,0.999902108527275
"POLD1",317.982039909322,-0.0315334476635042,0.149788490012764,-0.21051983140238,0.833261975232739,NA
"WIPI2",909.11991046724,-0.0314936239476246,0.0964583468717031,-0.326499727281388,0.74404629560118,0.999902108527275
"MRPS5",759.477914974257,-0.0314760483866525,0.100003688220514,-0.314748875233941,0.752952331758187,0.999902108527275
"MYCT1",2160.36186113452,-0.0314674040001327,0.137036875481214,-0.229627272875515,0.818381412409008,0.999902108527275
"PGAM5",435.948003404684,-0.0314650269107222,0.150897085238839,-0.208519779298052,0.834823140402193,NA
"TCONS_00029157",13.9714866158204,-0.031448418319709,0.56460427661216,-0.0556999293530178,0.955580855784955,NA
"ITM2C",104.184691763327,-0.0314466184435858,0.252301057831415,-0.124639265145682,0.900809141673121,NA
"UFC1",352.513181767338,-0.0314416087984245,0.135043194787149,-0.232826310485188,0.815896281477881,NA
"WDYHV1",30.2850213139145,-0.0314298366151781,0.491921006579883,-0.0638920399714099,0.949056190512741,NA
"SLC4A1AP",704.659149014138,-0.0314266901476086,0.105191725021795,-0.298756296097409,0.765125999407584,0.999902108527275
"TRAPPC10",545.170721634566,-0.0313589812600337,0.127363383754497,-0.246216615290942,0.805514554258546,NA
"MZF1",71.6451575871694,-0.0313371670373912,0.287253487313207,-0.109092381542518,0.913129217473449,NA
"PRDM4",587.409573908519,-0.0313121045414984,0.150612182245561,-0.207898883574016,0.835307920906845,NA
"NANP",82.2488199846081,-0.0313111059170064,0.246577258803591,-0.12698294266442,0.898953899034313,NA
"CWC25",326.425055315005,-0.0313026444700143,0.148321553979454,-0.211045823281695,0.832851514728595,NA
"MED16",521.713863084703,-0.0313003612305522,0.16274160511823,-0.192331648737352,0.847482429046141,NA
"PREPL",508.809356137033,-0.0312938470119912,0.125084471622752,-0.250181710055679,0.802446828856615,NA
"COL27A1",321.231329621408,-0.0312612322946407,0.175961941492861,-0.177659055301507,0.858990742756958,NA
"DPY30",236.534579671388,-0.0311990386941528,0.158705556951002,-0.196584412628885,0.844152769506544,NA
"KBTBD4",167.556492378449,-0.031152515901863,0.186068615288705,-0.167424881694995,0.867035748720214,NA
"KDM1A",1425.08165383606,-0.031150846622354,0.116918934080731,-0.266431154776391,0.789907174014699,0.999902108527275
"ZMYM1",252.120541807727,-0.031133834544261,0.155042688341155,-0.200808144372176,0.840848594360785,NA
"LMNA",12786.5546766922,-0.0310621833231003,0.0679180879032151,-0.457347729920852,0.647421128028665,0.999902108527275
"CCNT1",407.310531041351,-0.0310497616389791,0.138876090091234,-0.223578886895368,0.823084993626499,NA
"DLGAP1",27.005259532877,-0.0310380684475689,0.539491345625105,-0.0575320970378223,0.954121338704008,NA
"CLASP1",1548.4895411683,-0.0309932179903881,0.0962884904837331,-0.321878739968657,0.74754455981949,0.999902108527275
"ARNTL2",811.0023946844,-0.0309399233540941,0.109806915954368,-0.281766618114944,0.778122469107809,0.999902108527275
"AHI1",192.901101469528,-0.0309178360641577,0.196625224203973,-0.157242470742638,0.875053757788921,NA
"ETHE1",158.99357447613,-0.0308727560956421,0.231661000292963,-0.133266954975589,0.893982260562292,NA
"TYSND1",41.0287053670141,-0.0308515353027533,0.338715175044013,-0.0910840067875447,0.927425840548489,NA
"GPS2",581.198476339181,-0.030849873340447,0.117471329666048,-0.262616192633115,0.792846418110324,NA
"GLIPR2",106.896299280743,-0.0308311527819026,0.219935154920399,-0.140182922521237,0.888515464518688,NA
"CHCHD2",1287.48548533756,-0.0308231734451554,0.122140954636667,-0.252357397539959,0.8007648264917,0.999902108527275
"C2CD3",363.761663908171,-0.0308069722737415,0.130290429806121,-0.236448466089058,0.813084691650873,NA
"SDCCAG3",347.573197690822,-0.0308032535918817,0.141962755207688,-0.216981232484656,0.828222970835237,NA
"PRKCDBP",1309.93164417911,-0.0307811041090858,0.121650583248773,-0.253028824745863,0.800245938870394,0.999902108527275
"SQRDL",277.135569269636,-0.0307718266609378,0.155424660039345,-0.197985484756075,0.843056420426028,NA
"CCDC59",314.17345377587,-0.0307516407376652,0.159601995340678,-0.192677044369178,0.847211902508388,NA
"LETM1",1408.59944875827,-0.0307459247241757,0.0888302959676222,-0.346119805064955,0.729252679971732,0.999902108527275
"RBBP8",309.642641527987,-0.0307411870247126,0.164886327710341,-0.186438666271447,0.852100772651297,NA
"KIT",54.7456230396171,-0.0306566399936795,0.341446739041194,-0.0897845446694421,0.928458430148749,NA
"PMF1",142.560523988632,-0.0306401405972289,0.282520427317996,-0.108452832554799,0.913636493918617,NA
"ALG9",218.251171029636,-0.0306077405086392,0.185010828700596,-0.16543756235032,0.868599590509367,NA
"TONSL",146.438726813759,-0.0305869312006712,0.190851415954505,-0.160265676037544,0.872671795896416,NA
"EFCAB2",82.1623351960667,-0.0305567273827345,0.317777934532538,-0.096157486288922,0.923395495321504,NA
"BCOR",679.319842072393,-0.0305543935101759,0.108915148698463,-0.280533919067283,0.779067906098173,0.999902108527275
"DCAF7",1413.46352208014,-0.0305163857476314,0.0928970751617947,-0.328496733556815,0.742536113635859,0.999902108527275
"LZTR1",646.16370210991,-0.0305095618896257,0.104954479068714,-0.290693281128584,0.771285910691536,NA
"TAL1",300.449166302998,-0.0305025978726087,0.141245939020573,-0.215953804294266,0.829023756693556,NA
"SETD8",730.175929707108,-0.0304911397952037,0.103668949702718,-0.294120273067687,0.768666000002807,0.999902108527275
"SPG11",625.181030518526,-0.0304522150970215,0.110348317072979,-0.275964472361476,0.782575353945206,NA
"ATP13A3",553.977510718308,-0.0303108638143391,0.14660678767564,-0.206749389267026,0.836205583563953,NA
"HIST1H1E",1460.16098045392,-0.0302668837889586,0.152327936660148,-0.198695554161451,0.842500901951694,0.999902108527275
"RPS15",3296.53239838044,-0.0302536653392654,0.117873750258687,-0.256661599998901,0.797440017439922,0.999902108527275
"GSPT1",2950.21469366714,-0.0302472303463806,0.0952744336798154,-0.317474784977795,0.750883369312863,0.999902108527275
"MADD",538.866188238466,-0.030243044784244,0.124304317678979,-0.243298425581225,0.807774223961524,NA
"NDUFB3",395.231260865311,-0.0302369532598646,0.169467975910734,-0.178422814678519,0.858390933245109,NA
"ADO",252.609304955366,-0.0302205470301207,0.165625723222179,-0.182462883434967,0.855219480096759,NA
"DDX19A",463.278055063273,-0.0302146454757131,0.120937061211661,-0.249837768282068,0.802712810843546,NA
"INPP4A",641.248979527879,-0.0301838726577561,0.166065707681064,-0.181758612775887,0.855772165642429,NA
"RASGRF2",2537.59822484658,-0.0301750320263079,0.104198336077793,-0.289592263774535,0.772128186130637,0.999902108527275
"HSD17B10",189.884432857355,-0.0301618263812268,0.188044473029315,-0.160397303336455,0.872568113744342,NA
"IP6K1",612.281837687423,-0.0301318394498642,0.11390084477703,-0.26454447733772,0.791360397136698,NA
"SELO",212.384825364456,-0.0300996118977061,0.195169661191721,-0.154222801402203,0.877434064346602,NA
"CNDP2",1262.55273317384,-0.0300236018161128,0.120951645046318,-0.248228139473551,0.803957895392896,0.999902108527275
"CREM",223.639002331404,-0.0299948257415992,0.16335824436735,-0.18361378611629,0.854316447246529,NA
"GALNT10",516.999499740158,-0.0299479781415881,0.121071405850435,-0.247357977973628,0.804631192530525,NA
"COA5",154.466425341856,-0.0299449320555991,0.19447603094261,-0.153977494863805,0.877627480445825,NA
"KIAA0753",234.735496309492,-0.0299293614286033,0.168439585855963,-0.17768603073031,0.85896955653022,NA
"ORC2",410.56272518984,-0.0299243173345291,0.129727254545707,-0.230671013884642,0.817570393838298,NA
"ZNF578",54.9226524978617,-0.029912712893282,0.344582093228778,-0.0868086690547267,0.930823596730718,NA
"VWA8",384.309315170265,-0.0298758086626616,0.14452144110681,-0.206722327385191,0.836226719293527,NA
"PKN1",2605.33910728503,-0.0298641491195706,0.0764119649230077,-0.390830796586131,0.695922309518296,0.999902108527275
"CAPN1",2229.12795016804,-0.0298451918066479,0.0812585399960424,-0.367286832966743,0.713405074592526,0.999902108527275
"CD109",2642.74322403227,-0.0297455185332628,0.0842839053336952,-0.352920506180806,0.724148037071144,0.999902108527275
"JMJD8",354.01882195251,-0.0296460308207818,0.159545580747177,-0.185815430812591,0.852589503234771,NA
"CARS",807.473298191818,-0.0295840108360369,0.098442145290272,-0.300521801397195,0.763779169401473,0.999902108527275
"CFAP44",43.4528832046799,-0.0295756634325446,0.329125548986918,-0.0898613417389853,0.928397401643817,NA
"MPP5",718.141038505765,-0.029561321321535,0.10864369712628,-0.272094213502094,0.785549578714354,0.999902108527275
"SIGIRR",183.472618530276,-0.0294719553266705,0.244690093596986,-0.120446050321971,0.904129814014922,NA
"FAM21C",518.850151450626,-0.0294630178975359,0.165929019379101,-0.177563984936362,0.859065410861788,NA
"ARPC4",1173.7888901037,-0.0294150118487717,0.0988943620115866,-0.297438713900853,0.766131590889863,0.999902108527275
"WDR1",8219.14819579536,-0.0294085867173641,0.080812166477197,-0.363912861136601,0.715923080413445,0.999902108527275
"SGOL1",174.541103102939,-0.0293765607925461,0.202813936006321,-0.144844882807415,0.884833344508988,NA
"ZNF264",288.572505830933,-0.0293611705292859,0.143839027682885,-0.204125201638718,0.838255660873817,NA
"ARID2",415.444665822632,-0.0292958683190483,0.154369176681379,-0.189777965710833,0.849483122919626,NA
"EBPL",161.085659684318,-0.0292955460194412,0.203290227893543,-0.144107005648999,0.885415972760017,NA
"SERTAD4",90.8888793521252,-0.0292737421667246,0.282966680065783,-0.103452965415996,0.91760347728639,NA
"SUSD6",540.612368690721,-0.029199872130881,0.124340465972682,-0.234838046507693,0.814334436522473,NA
"ADGRF5",9270.35156921217,-0.0291933193287398,0.132682987351054,-0.220023078403412,0.825853181115128,0.999902108527275
"FSD1L",50.7046237124275,-0.0291896037226259,0.310256597158833,-0.0940821371404475,0.925043909932323,NA
